#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/ebseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default.db
# Output created at: 15:34:23
GeneID	log2foldchange	significance	Snf2	WT	GeneName	Description	Chromosome	Start	End	Strand
YKR052C	-0.23	3.03e-08	515.58	605.4	MRS4	Iron transporter that mediates Fe2+ transport across the inner mitochondrial membrane; mitochondrial carrier family member, similar to and functionally redundant with Mrs3p; active under low-iron conditions; may transport other cations 	XI	532550	533464	-1
YKR053C	-0.79	0	374.32	648.89	YSR3	Dihydrosphingosine 1-phosphate phosphatase, membrane protein involved in sphingolipid metabolism; has similarity to Lcb3p 	XI	534067	535281	-1
YKR054C	0.07	0.899	785.52	750.08	DYN1	Cytoplasmic heavy chain dynein, microtubule motor protein, required for anaphase spindle elongation; involved in spindle assembly, chromosome movement, and spindle orientation during cell division, targeted to microtubule tips by Pac1p 	XI	535647	547925	-1
YKR055W	0.56	0	223.46	152.02	RHO4	Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, likely to be involved in the establishment of cell polarity 	XI	548216	549091	1
YKR056W	-0.63	6.87e-14	265.19	411.25	TRM2	tRNA methyltransferase, 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair 	XI	549448	551367	1
YKR057W	-0.48	2.05e-09	7840.19	10942.78	RPS21A	Protein component of the small (40S) ribosomal subunit; nearly identical to Rps21Bp and has similarity to rat S21 ribosomal protein 	XI	551657	552242	1
YKR058W	-1.15	0	832.6	1853.48	GLG1	Self-glucosylating initiator of glycogen synthesis, also glucosylates n-dodecyl-beta-D-maltoside; similar to mammalian glycogenin 	XI	552770	554620	1
YKR059W	-0.49	0	7014.44	9829.35	TIF1	Translation initiation factor eIF4A, identical to Tif2p; DEA(D/H)-box RNA helicase that couples ATPase activity to RNA binding and unwinding; forms a dumbbell structure of two compact domains connected by a linker; interacts with eIF4G 	XI	554987	556174	1
YKR060W	-0.96	0	83.59	162.87	UTP30	Subunit of U3-containing 90S preribosome complex involved in production of 18S rRNA and assembly of small ribosomal subunit 	XI	556518	557342	1
YKR061W	-0.65	0	240.45	377.08	KTR2	Mannosyltransferase involved in N-linked protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family 	XI	557677	558954	1
YKR062W	0.32	0	763.73	611.97	TFA2	TFIIE small subunit, involved in RNA polymerase II transcription initiation 	XI	559666	560652	1
YKR063C	0.07	0.933	310.8	297.06	LAS1	Protein required for pre-rRNA processing at both ends of ITS2; may coordinate the action of the Rat1p-Rai1p exoRNAse; required for the G1/S transition of the cell cycle; human ortholog is Las1L; mutants require the SSD1-v allele for viability 	XI	560789	562297	-1
YKR064W	0.02	0.957	370.54	365.3	OAF3	Putative transcriptional repressor with Zn(2)-Cys(6) finger; negatively regulates transcription in response to oleate levels, based on mutant phenotype and localization to oleate-responsive promoters; the authentic, non-tagged protein is detected in /.../y purified mitochondria in high-throughput studies 	XI	562547	565138	1
YKR065C	-0.16	0.00613	789.25	884.17	PAM17	Constituent of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); proposed alternatively to be a component of the import motor (PAM complex) or to interact with and modulate the core TIM23 complex 	XI	565299	565892	-1
YKR066C	0	0.981	2400	2397.37	CCP1	Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria, involved in the response to oxidative stress 	XI	566113	567198	-1
YKR067W	0.02	0.961	1191.43	1175.77	GPT2	Glycerol-3-phosphate/dihydroxyacetone phosphate dual substrate-specific sn-1 acyltransferase located in lipid particles and the ER; involved in the stepwise acylation of glycerol-3-phosphate and dihydroxyacetone in lipid biosynthesis 	XI	567918	570149	1
YKR068C	0.25	0	644.54	541.47	BET3	Hydrophilic protein that acts in conjunction with SNARE proteins in targeting and fusion of ER to Golgi transport vesicles; component of the TRAPP (transport protein particle) complex 	XI	570328	570909	-1
YKR069W	0.92	0	631.26	334.1	MET1	S-adenosyl-L-methionine uroporphyrinogen III transmethylase, involved in the biosynthesis of siroheme, a prosthetic group used by sulfite reductase; required for sulfate assimilation and methionine biosynthesis 	XI	571612	573393	1
YKR070W	0.1	0.446	785.3	734.65	YKR070W	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	XI	573574	574632	1
YKR071C	0.2	0	1091.48	947.54	DRE2	Conserved component of an early step in the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p; ortholog of human Ciapin1 	XI	574934	575980	-1
YKR072C	-0.31	2.85e-14	1374.51	1707.01	SIS2	Negative regulatory subunit of protein phosphatase 1 Ppz1p and also a subunit of the phosphopantothenoylcysteine decarboxylase (PPCDC; Cab3p, Sis2p, Vhs3p) complex, which catalyzes the third step of coenzyme A biosynthesis 	XI	576435	578123	-1
YKR073C	-0.19	0.746	7.71	8.77	YKR073C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XI	578187	578507	-1
YKR074W	0.04	0.92	643.72	627.12	AIM29	Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm; YKR074W is not an essential gene; null mutant displays elevated frequency of mitochondrial genome loss 	XI	579209	579676	1
YKR075C	0.23	0.0171	4220.37	3601.28	YKR075C	Protein of unknown function; similar to YOR062Cp and Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS 	XI	579827	580750	-1
YKR076W	1.21	0	938.51	406.33	ECM4	Omega class glutathione transferase; not essential; similar to Ygr154cp; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	XI	582283	583395	1
YKR077W	0.91	0	367.32	196.01	MSA2	Putative transcriptional activator, that interacts with G1-specific transcription factor, MBF and G1-specific promoters; ortholog of Msa2p, an MBF and SBF activator that regulates G1-specific transcription and cell cycle initiation 	XI	583653	584744	1
YKR078W	0.18	2.36e-05	362.88	321.36	YKR078W	Cytoplasmic protein of unknown function, has similarity to Vps5p; potential Cdc28p substrate; contains a Phox homology (PX) domain and specifically binds phosphatidylinositol 3-phosphate (PtdIns-3-P) 	XI	584952	586709	1
YKR079C	-0.76	0	268.72	455.16	TRZ1	tRNA 3'-end processing endonuclease tRNase Z; also localized to mitochondria and interacts genetically with Rex2 exonuclease; homolog of the human candidate prostate cancer susceptibility gene ELAC2 	XI	586789	589305	-1
YKR080W	-2.47	0	436.47	2417.43	MTD1	NAD-dependent 5,10-methylenetetrahydrafolate dehydrogenase, plays a catalytic role in oxidation of cytoplasmic one-carbon units; expression is regulated by Bas1p and Bas2p, repressed by adenine, and may be induced by inositol and choline 	XI	590395	591357	1
YKR081C	-0.58	2.49e-11	664.21	992.19	RPF2	Essential protein involved in the processing of pre-rRNA and the assembly of the 60S ribosomal subunit; interacts with ribosomal protein L11; localizes predominantly to the nucleolus; constituent of 66S pre-ribosomal particles 	XI	591506	592540	-1
YKR082W	-0.29	7.96e-08	492.23	602.6	NUP133	Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); localizes to both sides of the NPC, required to establish a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; required also for transcription elongation as demons /.../ by the G-less-based run-on (GLRO) assay 	XI	592825	596298	1
YKR083C	0.18	7.58e-07	236.68	208.29	DAD2	Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis 	XI	596421	596822	-1
YKR084C	0.06	0.833	998.61	960.83	HBS1	GTPase with similarity to translation release factors; together with binding partner Dom34p, facilitates ribosomal subunit dissociation and peptidyl-tRNA release when translation is stalled; genetically implicated in mRNA no-go decay 	XI	597055	598890	-1
YKR085C	-0.57	0	402.95	598.12	MRPL20	Mitochondrial ribosomal protein of the large subunit 	XI	599094	599681	-1
YKR086W	-0.21	3.96e-06	409.61	474.55	PRP16	DEAH-box RNA helicase involved in second catalytic step of splicing; exhibits ATP-dependent RNA unwinding activity; mediates the release of Yju2p and Cwc25p in the second step; in the absence of ATP, stabilizes the binding of Cwc25p to the spliceoso /.../the first catalytic step 	XI	599857	603072	1
YKR087C	0.22	1.03e-14	421.91	363.23	OMA1	Metalloendopeptidase of the mitochondrial inner membrane, involved in turnover of membrane-embedded proteins; member of a family of predicted membrane-bound metallopeptidases in prokaryotes and higher eukaryotes 	XI	603195	604232	-1
YKR088C	0.07	0.487	836.16	798.61	TVP38	Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p; required for asymmetric localization of Kar9p during mitosis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern 	XI	604405	605418	-1
YKR089C	0.12	7.02e-05	2044.86	1875.45	TGL4	Multifunctional triacylglycerol lipase, steryl ester hydrolase, and Ca2+-independent phospholipase A2; catalyzes acyl-CoA dependent acylation of LPA to PA; required with Tgl3p for timely bud formation; phosphorylated and activated by Cdc28p 	XI	605633	608365	-1
YKR090W	0.16	2.22e-16	801.18	717.09	PXL1	LIM domain-containing protein that localizes to sites of polarized growth, required for selection and/or maintenance of polarized growth sites, may modulate signaling by the GTPases Cdc42p and Rho1p; has similarity to metazoan paxillin 	XI	608946	611066	1
YKR091W	-0.86	0	808.74	1466.12	SRL3	Cytoplasmic protein that, when overexpressed, suppresses the lethality of a rad53 null mutation; potential Cdc28p substrate 	XI	611525	612265	1
YKR092C	-0.56	9.88e-15	582.29	856.62	SRP40	Nucleolar, serine-rich protein with a role in preribosome assembly or transport; may function as a chaperone of small nucleolar ribonucleoprotein particles (snoRNPs); immunologically and structurally to rat Nopp140 	XI	612665	613885	-1
YKR093W	-0.46	0	399.7	551.6	PTR2	Integral membrane peptide transporter, mediates transport of di- and tri-peptides; conserved protein that contains 12 transmembrane domains; PTR2 expression is regulated by the N-end rule pathway via repression by Cup9p 	XI	615730	617535	1
YKR094C	-0.37	1.11e-16	8478.04	10943.36	RPL40B	Fusion protein, identical to Rpl40Ap, that is cleaved to yield ubiquitin and a ribosomal protein of the large (60S) ribosomal subunit with similarity to rat L40; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes 	XI	617996	618750	-1
YKR095W	0.27	0.00592	1917.46	1587.39	MLP1	Myosin-like protein associated with the nuclear envelope, connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs 	XI	619805	625432	1
YKR095W-A	0.53	0	283.04	195.68	PCC1	Component of the EKC/KEOPS protein complex with Kae1p, Gon7p, Bud32p, and Cgi121p; EKC/KEOPS complex is required for t6A tRNA modification and may have roles in telomere maintenance and transcription 	XI	625864	626205	1
YKR096W	0.34	0	1033.19	818.27	YKR096W	Protein of unknown function that may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; predicted to contain a PINc domain 	XI	626793	630380	1
YKR097W	0.94	0	201.5	104.84	PCK1	Phosphoenolpyruvate carboxykinase, key enzyme in gluconeogenesis, catalyzes early reaction in carbohydrate biosynthesis, glucose represses transcription and accelerates mRNA degradation, regulated by Mcm1p and Cat8p, located in the cytosol 	XI	631152	632801	1
YKR098C	0.44	0	807.95	596.35	UBP11	Ubiquitin-specific protease that cleaves ubiquitin from ubiquitinated proteins 	XI	633026	635179	-1
YKR099W	0.28	2.08e-05	332.44	274.09	BAS1	Myb-related transcription factor involved in regulating basal and induced expression of genes of the purine and histidine biosynthesis pathways; also involved in regulation of meiotic recombination at specific genes 	XI	635851	638286	1
YKR100C	0.32	0	879.64	702.22	SKG1	Transmembrane protein with a role in cell wall polymer composition; localizes on the inner surface of the plasma membrane at the bud and in the daughter cell 	XI	638901	639968	-1
YKR101W	0.55	0	210.64	143.54	SIR1	Protein involved in repression of transcription at the silent mating-type loci HML and HMR; recruitment to silent chromatin requires interactions with Orc1p and with Sir4p, through a common Sir1p domain; binds to centromeric chromatin 	XI	640540	642504	1
YKR102W	-0.11	0.76	161.2	173.45	FLO10	Lectin-like protein with similarity to Flo1p, thought to be involved in flocculation 	XI	646356	649865	1
YKR103W	-0.06	0.798	92.72	96.91	NFT1	Putative transporter of the multidrug resistance-associated protein (MRP) subfamily; adjacent ORFs YKR103W and YKR104W are merged in different strain backgrounds. 	XI	653080	656736	1
YKR104W	0.44	6.91e-05	72.58	53.52	YKR104W	Putative transporter of the multidrug resistance-associated protein (MRP) subfamily; contains a stop codon in S288C; adjacent ORFs YKR103W and YKR104W are merged in different strain backgrounds 	XI	656836	657756	1
YKR105C	0.14	0.188	91.19	82.79	VBA5	Putative transporter of the Major Facilitator Superfamily (MFS); proposed role as a basic amino acid permease based on phylogeny 	XI	658716	660464	-1
YKR106W	0.89	0	112.09	60.33	GEX2	Proton:glutathione antiporter localized to the vacuolar and plasma membranes; expressed at a very low level; almost identical to paralog Gex1p; potential role in resistance to oxidative stress and modulation of the PKA pathway 	XI	661442	663289	1
YLL001W	0.2	9.03e-14	824.08	719.03	DNM1	Dynamin-related GTPase required for mitochondrial fission and morphology; assembles on the cytoplasmic face of mitochondrial tubules at sites at which division will occur; also participates in endocytosis and regulating peroxisome abundance 	XII	147890	150163	1
YLL002W	0.23	1.44e-15	233.13	198.55	RTT109	Histone acetyltransferase critical for cell survival in the presence of DNA damage during S phase; acetylates H3-K56 and H3-K9; involved in non-homologous end joining and in regulation of Ty1 transposition; interacts physically with Vps75p 	XII	146291	147601	1
YLL003W	0.37	0	449.21	346.62	SFI1	Centrin (Cdc31p)-binding protein required for spindle pole body (SPB) duplication, localizes to the half-bridge of the SPB, required for progression through G(2)-M transition, has similarity to Xenopus laevis XCAP-C 	XII	143201	146041	1
