#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/edgeR.R /cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default.db
# Output created at: 07:06:59
GeneID	log2foldchange	significance	Snf2	WT	GeneName	Description	Chromosome	Start	End	Strand
YHL009W-B	0.4	4.3e-13	7.73	10.18	YHL009W-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	VIII	85909	91318	1
YHL010C	-0.1	0.0106	46.96	43.92	ETP1	Putative protein of unknown function that is required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2, which is a cytoplasmic protein that binds nuclear localization sequences 	VIII	81964	83721	-1
YHL011C	0.61	5.67e-43	110.73	168.9	PRS3	5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes 	VIII	80654	81616	-1
YHL012W	0.77	1.23e-11	5.87	9.98	YHL012W	Putative protein of unknown function, has some homology to Ugp1p, which encodes UDP-glucose pyrophosphorylase 	VIII	78936	80417	1
YHL013C	0.03	0.565	34.8	35.41	OTU2	Protein of unknown function that may interact with ribosomes, based on co-purification experiments; member of the ovarian tumor-like (OTU) superfamily of predicted cysteine proteases; shows cytoplasmic localization 	VIII	77430	78353	-1
YHL014C	0.13	0.000791	28.89	31.53	YLF2	Protein of unknown function, has weak similarity to E. coli GTP-binding protein gtp1; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	VIII	76097	77314	-1
YHL015W	0.35	1.27e-28	1877.91	2400.4	RPS20	Protein component of the small (40S) ribosomal subunit; overproduction suppresses mutations affecting RNA polymerase III-dependent transcription; has similarity to E. coli S10 and rat S20 ribosomal proteins 	VIII	75412	75777	1
YHL015W-A	-1.3	8.27e-28	1.97	0.79	YHL015W-A	Putative protein of unknown function 	VIII	74699	74782	1
YHL016C	-0.41	3.82e-30	22.28	16.83	DUR3	Plasma membrane transporter for both urea and polyamines, expression is highly sensitive to nitrogen catabolite repression and induced by allophanate, the last intermediate of the allantoin degradative pathway 	VIII	72037	74244	-1
YHL017W	0.1	0.00766	92.64	98.98	YHL017W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles 	VIII	70276	71874	1
YHL018W	0.67	1.36e-14	2.43	3.92	YHL018W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria and is induced in response to the DNA-damaging agent MMS 	VIII	69708	70070	1
YHL019C	0.14	1.2e-07	40.05	44.41	APM2	Protein of unknown function, homologous to the medium chain of mammalian clathrin-associated protein complex; involved in vesicular transport 	VIII	67731	69548	-1
YHL019W-A	-0.31	0.0176	0.97	0.77	YHL019W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene APM2/YHL019C 	VIII	67711	68304	1
YHL020C	-0.72	1.26e-49	225.72	137.26	OPI1	Transcriptional regulator of a variety of genes; phosphorylation by protein kinase A stimulates Opi1p function in negative regulation of phospholipid biosynthetic genes; involved in telomere maintenance 	VIII	66242	67456	-1
YHL021C	1.74	1.15e-91	105.21	351	AIM17	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss 	VIII	64462	65859	-1
YHL022C	0.1	0.173	2.99	3.22	SPO11	Meiosis-specific protein that initiates meiotic recombination by catalyzing the formation of double-strand breaks in DNA via a transesterification reaction; required for homologous chromosome pairing and synaptonemal complex formation 	VIII	62961	64157	-1
YHL023C	-0.43	2.26e-71	89.39	66.1	NPR3	Subunit of SEA (Seh1-associated), Npr2/3, and Iml1p complexes; Npr2/3 complex mediates downregulation of TORC1 activity upon amino acid limitation; SEA complex is a coatomer-related complex that associates dynamically with the vacuole; Iml1p complex /.../p-Npr2p-Npr3p) is required for non-nitrogen-starvation (NNS)-induced autophagy; required for Npr2p phosphorylation and Iml1p-Npr2p interaction; null mutant shows delayed meiotic DNA replication and double-strand break repair 	VIII	59123	62563	-1
YHL024W	0.04	0.294	32.9	33.88	RIM4	Putative RNA-binding protein required for the expression of early and middle sporulation genes 	VIII	56649	58790	1
YHL025W	-0.43	3.03e-11	260.25	193.16	SNF6	Subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf5p 	VIII	54851	55849	1
YHL026C	-0.18	0.000897	29.58	26.14	YHL026C	Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History) 	VIII	53219	54166	-1
YHL027W	-0.07	0.0988	197.38	188.02	RIM101	Transcriptional repressor involved in response to pH and in cell wall construction; required for alkaline pH-stimulated haploid invasive growth and sporulation; activated by proteolytic processing; similar to A. nidulans PacC 	VIII	51111	52988	1
YHL028W	-0.11	0.134	49.49	45.99	WSC4	ER membrane protein involved in the translocation of soluble secretory proteins and insertion of membrane proteins into the ER membrane; may also have a role in the stress response but has only partial functional overlap with WSC1-3 	VIII	48763	50580	1
YHL029C	-0.16	0.000785	55.5	49.73	OCA5	Cytoplasmic protein required for replication of Brome mosaic virus in S. cerevisiae, which is a model system for studying replication of positive-strand RNA viruses in their natural hosts 	VIII	45929	47968	-1
YHL030W	-0.03	0.389	140.49	137.61	ECM29	Scaffold protein that assists in association of the proteasome core particle with the regulatory particle; degraded by the mature proteasome after assembly; contains HEAT-like repeats 	VIII	40084	45690	1
YHL030W-A	-0.05	0.97	0.06	0.06	YHL030W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene GOS1/YHL031C 	VIII	39074	39535	1
YHL031C	-0.3	4.64e-07	26.61	21.6	GOS1	v-SNARE protein involved in Golgi transport, homolog of the mammalian protein GOS-28/GS28 	VIII	38815	39486	-1
YHL032C	-0.17	6.97e-05	188.69	168.02	GUT1	Glycerol kinase, converts glycerol to glycerol-3-phosphate; glucose repression of expression is mediated by Adr1p and Ino2p-Ino4p; derepression of expression on non-fermentable carbon sources is mediated by Opi1p and Rsf1p 	VIII	36379	38508	-1
YHL033C	0.6	1.91e-36	702.19	1065.38	RPL8A	Ribosomal protein L4 of the large (60S) ribosomal subunit, nearly identical to Rpl8Bp and has similarity to rat L7a ribosomal protein; mutation results in decreased amounts of free 60S subunits 	VIII	35255	36025	-1
YHL034C	0.07	0.0168	269.17	281.86	SBP1	Putative RNA binding protein; involved in translational repression and found in cytoplasmic P bodies; found associated with small nucleolar RNAs snR10 and snR11 	VIII	33193	34077	-1
YHL034W-A	-0.44	2.34e-08	9.89	7.26	YHL034W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	VIII	33176	33637	1
YHL035C	0.75	6.88e-96	72.96	122.5	VMR1	Vacuolar membrane protein involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions 	VIII	27978	32756	-1
YHL036W	0.97	7.24e-27	28.5	55.85	MUP3	Low affinity methionine permease, similar to Mup1p 	VIII	26241	27881	1
YHL037C	-1.06	3.27e-25	2.9	1.38	YHL037C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	VIII	25778	26179	-1
YHL038C	-0.23	3.22e-12	29.27	24.79	CBP2	Mitochondrial protein required for splicing of the group I intron aI5 of the COB pre-mRNA, binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene 	VIII	23617	25509	-1
YHL039W	0.45	1.05e-12	41.41	56.43	EFM1	Probable lysine methyltransferase involved in the monomethylation of eEF1A (Tef1p/Tef2p); SET-domain family member; predicted involvement in ribosome biogenesis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	VIII	21783	23540	1
YHL040C	0.83	1.79e-119	38.45	68.43	ARN1	Transporter, member of the ARN family of transporters that specifically recognize siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin, ferrirhodin, and related siderophores 	VIII	19088	20971	-1
YHL041W	-0.39	0.0265	0.43	0.31	YHL041W	Dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data 	VIII	17392	17841	1
YHL042W	-0.35	5.96e-08	5.56	4.36	YHL042W	Putative protein of unknown function; member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins 	VIII	15667	16119	1
YHL043W	-0.32	2.92e-12	14.25	11.39	ECM34	Putative protein of unknown function; member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins 	VIII	14901	15413	1
YHL044W	-0.15	3.6e-05	20.26	18.2	YHL044W	Putative integral membrane protein, member of DUP240 gene family; green fluorescent protein (GFP)-fusion protein localizes to the plasma membrane in a punctate pattern 	VIII	13565	14272	1
YHL045W	-0.18	0.198	0.68	0.57	YHL045W	Putative protein of unknown function; not an essential gene 	VIII	12502	12849	1
YHL046C	0.22	0.0062	3	3.52	PAU13	Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions; expression is induced after ethanol shock 	VIII	11923	12285	-1
YHL046W-A	0.47	0.000222	0.9	1.25	YHL046W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	VIII	9981	10307	1
YHL047C	1.82	0	84.98	300.25	ARN2	Transporter, member of the ARN family of transporters that specifically recognize siderophore-iron chelates; responsible for uptake of iron bound to the siderophore triacetylfusarinine C 	VIII	8351	10213	-1
YHL048C-A	-0.32	0.504	0.12	0.1	YHL048C-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry 	VIII	5663	5797	-1
YHL048W	-0.74	2.77e-40	73.53	43.91	COS8	Nuclear membrane protein, member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins; regulation suggests a potential role in the unfolded protein response 	VIII	6401	7546	1
YHL049C	0.21	0.000791	5.81	6.66	YHL049C	Putative protein of unknown function 	VIII	3726	4541	-1
YHL050C	-0.76	5.39e-72	111.7	66.15	YHL050C	Putative protein of unknown function, potential Cdc28p substrate 	VIII	445	3311	-1
YHR001W	-0.16	1.12e-08	58.38	52.29	OSH7	Member of an oxysterol-binding protein family with seven members in S. cerevisiae; family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability 	VIII	106055	107368	1
YHR001W-A	-0.26	8.24e-05	38.84	32.51	QCR10	Subunit of the ubiqunol-cytochrome c oxidoreductase complex which includes Cobp, Rip1p, Cyt1p, Cor1p, Qcr2p, Qcr6p, Qcr7p, Qcr8p, Qcr9p, and Qcr10p and comprises part of the mitochondrial respiratory chain 	VIII	107826	108122	1
YHR002W	-0.52	1.94e-49	36.82	25.76	LEU5	Mitochondrial carrier protein involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein; does not encode an isozyme of Leu4p, as first hypothesized 	VIII	108812	109885	1
YHR003C	0.09	0.0118	46.37	49.29	YHR003C	Protein of unknown function, localized to the mitochondrial outer membrane 	VIII	110028	111317	-1
YHR004C	-0.19	3.28e-16	101.11	88.8	NEM1	Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis, required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard 	VIII	111754	113094	-1
YHR005C	0.19	9.9e-07	64.85	73.77	GPA1	GTP-binding alpha subunit of the heterotrimeric G protein that couples to pheromone receptors; negatively regulates the mating pathway by sequestering G(beta)gamma and by triggering an adaptive response; activates Vps34p at the endosome 	VIII	113499	114917	-1
YHR005C-A	0.1	0.000457	174.65	187.83	TIM10	Essential protein of the mitochondrial intermembrane space, forms a complex with Tim9p (TIM10 complex) that delivers hydrophobic proteins to the TIM22 complex for insertion into the inner membrane 	VIII	115620	115901	-1
YHR006W	-0.48	2.5e-50	150.84	107.85	STP2	Transcription factor, activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes 	VIII	117814	119439	1
YHR007C	0.86	2.4e-68	425.78	773.44	ERG11	Lanosterol 14-alpha-demethylase; catalyzes the C-14 demethylation of lanosterol to form 4,4''-dimethyl cholesta-8,14,24-triene-3-beta-ol in the ergosterol biosynthesis pathway; member of the cytochrome P450 family; associated and coordinately regula /.../th the P450 reductase Ncp1p 	VIII	120091	121683	-1
YHR007C-A	-1.89	2.46e-164	9.35	2.51	YHR007C-A	Putative protein of unknown function; identified by expression profiling and mass spectrometry 	VIII	122550	122765	-1
YHR008C	-0.2	3.84e-05	366.66	319.26	SOD2	Mitochondrial manganese superoxide dismutase, protects cells against oxygen toxicity; phosphorylated 	VIII	122889	123590	-1
YHR009C	-0.02	0.478	184.27	181.8	TDA3	Putative oxidoreductase involved in late endosome to Golgi transport; physical and genetical interactions with Btn2p; null mutant is viable, has extended S phase, and sensitive to expression of top1-T722A allele; similar to human FOXRED1 	VIII	124109	125680	-1
YHR010W	0.33	1.54e-10	1185.93	1495.11	RPL27A	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl27Bp and has similarity to rat L27 ribosomal protein 	VIII	126521	127492	1
YHR011W	-0.03	0.41	27.89	27.26	DIA4	Probable mitochondrial seryl-tRNA synthetase, mutant displays increased invasive and pseudohyphal growth 	VIII	127780	129120	1
YHR012W	-0.2	1.22e-06	98.24	85.55	VPS29	Endosomal protein that is a subunit of the membrane-associated retromer complex essential for endosome-to-Golgi retrograde transport; forms a subcomplex with Vps35p and Vps26p that selects cargo proteins for endosome-to-Golgi retrieval 	VIII	129481	130448	1
YHR013C	-0.07	0.0219	104.71	99.73	ARD1	Subunit of N-terminal acetyltransferase NatA (Nat1p, Ard1p, Nat5p); acetylates many proteins and thus affects telomeric silencing, cell cycle, heat-shock resistance, mating, and sporulation; human Ard1p levels are elevated in cancer cells 	VIII	130730	131446	-1
YHR014W	-0.63	6.48e-16	3.88	2.5	SPO13	Meiosis-specific protein, involved in maintaining sister chromatid cohesion during meiosis I as well as promoting proper attachment of kinetochores to the spindle during meiosis I and meiosis II 	VIII	132047	132922	1
YHR015W	-0.14	0.202	1.88	1.72	MIP6	Putative RNA-binding protein, interacts with Mex67p, which is a component of the nuclear pore involved in nuclear mRNA export 	VIII	134554	136533	1
YHR016C	-0.11	0.0165	139.82	129.22	YSC84	Actin-binding protein involved in bundling of actin filaments and endocytosis of actin cortical patches; activity stimulated by Las17p; contains SH3 domain similar to Rvs167p 	VIII	136881	138455	-1
