#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/deseq2.R /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq2/deseq2_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq2/deseq2_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//deseq2/deseq2_package_default.db
# Output created at: 07:04:09
GeneID	log2foldchange	significance	WT	Snf2	GeneName	Description	Chromosome	Start	End	Strand
YKL001C	0.57	3.88e-24	308.08	456.33	MET14	Adenylylsulfate kinase, required for sulfate assimilation and involved in methionine metabolism 	XI	438777	439385	-1
YKL002W	0.26	6.9e-21	1100.07	1321.23	DID4	Class E Vps protein of the ESCRT-III complex, required for sorting of integral membrane proteins into lumenal vesicles of multivesicular bodies, and for delivery of newly synthesized vacuolar enzymes to the vacuole, involved in endocytosis 	XI	437778	438544	1
YKL003C	-0.07	0.0279	384.38	366.58	MRP17	Mitochondrial ribosomal protein of the small subunit; MRP17 exhibits genetic interactions with PET122, encoding a COX3-specific translational activator 	XI	437097	437492	-1
YKL004W	-0.19	7.28e-09	1319.59	1154.24	AUR1	Phosphatidylinositol:ceramide phosphoinositol transferase (IPC synthase), required for sphingolipid synthesis; can mutate to confer aureobasidin A resistance 	XI	435580	436785	1
YKL005C	-0.18	2.42e-06	611.44	540.15	BYE1	Negative regulator of transcription elongation, contains a TFIIS-like domain and a PHD finger, multicopy suppressor of temperature-sensitive ess1 mutations, probably binds RNA polymerase II large subunit 	XI	433093	434877	-1
YKL006C-A	0.3	1.29e-11	195.29	240.7	SFT1	Intra-Golgi v-SNARE, required for transport of proteins between an early and a later Golgi compartment 	XI	430198	430632	-1
YKL006W	-0.37	6.1e-12	11451.51	8873.13	RPL14A	N-terminally acetylated protein component of the large (60S) ribosomal subunit, nearly identical to Rpl14Bp and has similarity to rat L14 ribosomal protein; rpl14a csh5 double null mutant exhibits synthetic slow growth 	XI	431906	432720	1
YKL007W	0.13	0.0015	1319.55	1439.02	CAP1	Alpha subunit of the capping protein (CP) heterodimer (Cap1p and Cap2p) which binds to the barbed ends of actin filaments preventing further polymerization; localized predominantly to cortical actin patches 	XI	429302	430108	1
YKL008C	-0.38	4.18e-29	1421.79	1090.26	LAC1	Ceramide synthase component, involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine, functionally equivalent to Lag1p 	XI	427295	428551	-1
YKL009W	-1.15	2.18e-56	1479.96	661	MRT4	Protein involved in mRNA turnover and ribosome assembly, localizes to the nucleolus 	XI	426242	426952	1
YKL010C	-0.15	8.34e-11	917.04	827	UFD4	Ubiquitin-protein ligase (E3) that interacts with Rpt4p and Rpt6p, two subunits of the 19S particle of the 26S proteasome; cytoplasmic E3 involved in the degradation of ubiquitin fusion proteins 	XI	421424	425875	-1
YKL011C	0.04	0.452	166.99	171.78	CCE1	Mitochondrial cruciform cutting endonuclease, cleaves Holliday junctions formed during recombination of mitochondrial DNA 	XI	420155	421216	-1
YKL012W	0.15	0.00011	702.25	779.47	PRP40	U1 snRNP protein involved in splicing, interacts with the branchpoint-binding protein during the formation of the second commitment complex 	XI	418310	420061	1
YKL013C	0.04	0.407	1413.25	1450.82	ARC19	Subunit of the ARP2/3 complex, which is required for the motility and integrity of cortical actin patches 	XI	417508	418023	-1
YKL014C	-0.57	1.24e-14	949.8	640.48	URB1	Nucleolar protein required for the normal accumulation of 25S and 5.8S rRNAs, associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit 	XI	411619	416913	-1
YKL015W	0.15	6.06e-12	582.4	646.51	PUT3	Transcriptional activator of proline utilization genes, constitutively binds PUT1 and PUT2 promoter sequences as a dimer and undergoes a conformational change to form the active state; differentially phosphorylated in the presence of different nitog /.../rces; has a Zn(2)-Cys(6) binuclear cluster domain 	XI	408544	411483	1
YKL016C	0.14	0.00525	1143.25	1255.74	ATP7	Subunit d of the stator stalk of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis 	XI	407465	407989	-1
YKL017C	0.26	4.1e-27	371.43	447.12	HCS1	Hexameric DNA polymerase alpha-associated DNA helicase A involved in lagging strand DNA synthesis; contains single-stranded DNA stimulated ATPase and dATPase activities; replication protein A stimulates helicase and ATPase activities 	XI	405190	407241	-1
YKL018C-A	0.45	4.24e-15	475.34	650.44	YKL018C-A	Putative protein of unknown function; identified by homology; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	XI	403580	403879	-1
YKL018W	-0.11	1.52e-05	303.84	281.38	SWD2	Subunit of the COMPASS (Set1C) complex, which methylates histone H3 on lys 4 and is involved in telomeric silencing; subunit of CPF (cleavage and polyadenylation factor), a complex involved in RNAP II transcription termination 	XI	404102	405091	1
YKL019W	-0.02	0.648	1111.7	1092.78	RAM2	Alpha subunit of both the farnesyltransferase and type I geranylgeranyltransferase that catalyze prenylation of proteins containing a CAAX consensus motif; essential protein required for membrane localization of Ras proteins and a-factor 	XI	402568	403518	1
YKL020C	-0.01	0.653	852.81	847.03	SPT23	ER membrane protein involved in regulation of OLE1 transcription, acts with homolog Mga2p; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting 	XI	398832	402080	-1
YKL021C	-0.43	3.59e-23	926.53	689.16	MAK11	Protein involved in an early, nucleolar step of 60S ribosomal subunit biogenesis; essential for cell growth and replication of killer M1 dsRNA virus; contains four beta-transducin repeats 	XI	397344	398750	-1
YKL022C	0.12	2.34e-06	475.43	517.77	CDC16	Subunit of the anaphase-promoting complex/cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; required for sporulation 	XI	394726	397248	-1
YKL023C-A	-0.51	3.65e-18	301.13	211.41	YKL023C-A	Putative protein of unknown function 	XI	393146	393373	-1
YKL023W	0.6	2.53e-53	429.19	653.17	YKL023W	Putative protein of unknown function, predicted by computational methods to be involved in mRNA degradation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	XI	393721	394554	1
YKL024C	-0.03	0.502	1479.59	1449.58	URA6	Uridylate kinase, catalyzes the seventh enzymatic step in the de novo biosynthesis of pyrimidines, converting uridine monophosphate (UMP) into uridine-5'-diphosphate (UDP) 	XI	392526	393140	-1
YKL025C	-0.1	1.52e-06	735.49	687.32	PAN3	Essential subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex, which acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes 	XI	390240	392279	-1
YKL026C	0.2	0.000996	195.49	223.79	GPX1	Phospholipid hydroperoxide glutathione peroxidase induced by glucose starvation that protects cells from phospholipid hydroperoxides and nonphospholipid peroxides during oxidative stress 	XI	389380	389883	-1
YKL027W	-0.27	5.1e-15	542.02	449.46	YKL027W	Protein of unknown function, localized to the mitochondrial outer membrane 	XI	387562	388905	1
YKL028W	0.05	0.0871	1372.74	1425.93	TFA1	TFIIE large subunit, involved in recruitment of RNA polymerase II to the promoter, activation of TFIIH, and promoter opening 	XI	385758	387206	1
YKL029C	-0.96	1.28e-43	1427.04	728.98	MAE1	Mitochondrial malic enzyme, catalyzes the oxidative decarboxylation of malate to pyruvate, which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids 	XI	382716	384725	-1
YKL030W	0.15	0.661	2.32	2.64	YKL030W	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related <i>Saccharomyces</i> species; partially overlaps the verified gene MAE1 	XI	382498	383103	1
YKL031W	0.08	0.35	31.24	32.89	YKL031W	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related Saccharomyces species 	XI	382072	382485	1
YKL032C	0.2	1.76e-05	2471.04	2831.72	IXR1	Protein that binds DNA containing intrastrand cross-links formed by cisplatin, contains two HMG (high mobility group box) domains, which confer the ability to bend cisplatin-modified DNA; mediates aerobic transcriptional repression of COX5b 	XI	380065	381858	-1
YKL033W	-0.21	8.08e-12	294.13	254.71	TTI1	Putative protein of unknown function; subunit of the ASTRA complex which is part of the chromatin remodeling machinery; similar to S. pombe Tti1p; detected in highly purified mitochondria in high-throughput studies 	XI	375456	378572	1
YKL033W-A	0.35	8.77e-47	1059.75	1350.15	YKL033W-A	Putative protein of unknown function; similar to uncharacterized proteins from other fungi 	XI	374505	375215	1
YKL034W	0.21	6.88e-14	673.84	777.47	TUL1	Golgi-localized RING-finger ubiquitin ligase (E3), involved in ubiquitinating and sorting membrane proteins that contain polar transmembrane domains to multivesicular bodies for delivery to the vacuole for quality control purposes 	XI	371829	374105	1
YKL035W	-0.42	2.92e-19	6366.23	4747.66	UGP1	UDP-glucose pyrophosphorylase (UGPase), catalyses the reversible formation of UDP-Glc from glucose 1-phosphate and UTP, involved in a wide variety of metabolic pathways, expression modulated by Pho85p through Pho4p 	XI	369891	371390	1
YKL036C	-0.89	8.72e-15	62.14	32.99	YKL036C	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related <i>Saccharomyces</i> species; partially overlaps the essential gene UGP1 gene and uncharacterized ORF YKL037W 	XI	369528	369920	-1
YKL037W	1.54	2.73e-191	106.32	310.86	AIM26	Putative protein of unknown function; null mutant is viable and displays elevated frequency of mitochondrial genome loss; null mutation confers sensitivity to tunicamycin and DTT 	XI	369365	369721	1
YKL038W	0.2	2.85e-09	991.05	1139.94	RGT1	Glucose-responsive transcription factor that regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor 	XI	365605	369117	1
YKL039W	-0.01	0.869	2087.61	2078.12	PTM1	Protein of unknown function, copurifies with late Golgi vesicles containing the v-SNARE Tlg2p 	XI	362622	364193	1
YKL040C	0.08	0.000431	576.28	608.51	NFU1	Protein involved in iron metabolism in mitochondria; similar to NifU, which is a protein required for the maturation of the Fe/S clusters of nitrogenase in nitrogen-fixing bacteria 	XI	361058	361828	-1
YKL041W	0.27	2.15e-20	589.94	709.62	VPS24	One of four subunits of the endosomal sorting complex required for transport III (ESCRT-III); forms an ESCRT-III subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway 	XI	360143	360817	1
YKL042W	0.42	3.94e-23	246.43	328.62	SPC42	Central plaque component of spindle pole body (SPB); involved in SPB duplication, may facilitate attachment of the SPB to the nuclear membrane 	XI	358475	359566	1
YKL043W	-1.25	4.86e-103	2017.06	847.69	PHD1	Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation; similar to StuA,  /.../nidulans developmental regulator; potential Cdc28p substrate 	XI	356748	357848	1
YKL044W	-0.91	2.39e-49	76.31	40.67	YKL044W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XI	356322	356642	1
YKL045W	0.8	0	386.49	675.79	PRI2	Subunit of DNA primase, which is required for DNA synthesis and double-strand break repair 	XI	353493	355079	1
YKL046C	0.26	2.27e-12	2212.42	2642.91	DCW1	Putative mannosidase, GPI-anchored membrane protein required for cell wall biosynthesis in bud formation;homologous to Dfg5p 	XI	351275	352624	-1
YKL047W	-0.17	5.4e-05	326.12	291.14	YKL047W	Putative protein of unknown function, predicted to be palmitoylated; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	XI	349463	351013	1
YKL048C	0.24	3.69e-10	192.08	226.91	ELM1	Serine/threonine protein kinase that regulates cellular morphogenesis, septin behavior, and cytokinesis; required for the regulation of other kinases; forms part of the bud neck ring 	XI	347214	349136	-1
YKL049C	0.05	0.163	286.63	296.03	CSE4	Centromere protein that resembles histone H3, required for proper kinetochore function; homolog of human CENP-A; levels are regulated by E3 ubiquitin ligase Psh1p 	XI	346075	346764	-1
YKL050C	-0.24	5.36e-05	109.49	93.48	YKL050C	Protein of unknown function; the YKL050W protein is a target of the SCFCdc4 ubiquitin ligase complex and YKL050W transcription is regulated by Azf1p 	XI	342852	345620	-1
YKL051W	-1.07	1.78e-297	1282.54	612	SFK1	Plasma membrane protein that may act together with or upstream of Stt4p to generate normal levels of the essential phospholipid PI4P, at least partially mediates proper localization of Stt4p to the plasma membrane 	XI	341312	342373	1
YKL052C	-0.01	0.924	446.37	444.42	ASK1	Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; phosphorylated during the cell cycle by cyclin-dependent kinases 	XI	339668	340546	-1
YKL053C-A	0.17	0.000168	514.34	579.87	MDM35	Mitochondrial intermembrane space protein; mutation affects mitochondrial distribution and morphology; contains twin cysteine-x9-cysteine motifs 	XI	339182	339442	-1
YKL053W	0.45	0.014	3.57	4.93	YKL053W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps verified ORF ASK1 	XI	339572	339946	1
YKL054C	-0.8	1.16e-65	3598.42	2058.18	DEF1	RNAPII degradation factor, forms a complex with Rad26p in chromatin, enables ubiquitination and proteolysis of RNAPII present in an elongation complex; mutant is deficient in Zip1p loading onto chromosomes during meiosis 	XI	336537	338753	-1
YKL055C	-0.47	4.83e-15	53.04	38.44	OAR1	Mitochondrial 3-oxoacyl-[acyl-carrier-protein] reductase, may comprise a type II mitochondrial fatty acid synthase along with Mct1p 	XI	335321	336157	-1
YKL056C	-0.77	3.21e-28	25348.85	14780.15	TMA19	Protein that associates with ribosomes; homolog of translationally controlled tumor protein; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and relocates to the mitochondrial outer surface upon oxidative stress 	XI	334412	334915	-1
YKL057C	-0.05	0.269	738.62	714.94	NUP120	Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); required for even distribution of NPCs around the nuclear envelope, involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; the Nup84 sub /.../x has a role in transcription elongation 	XI	330856	333969	-1
