#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/deseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default.db
# Output created at: 06:58:45
GeneID	log2foldchange	significance	mean.c1	mean.c2	GeneName	Description	Chromosome	Start	End	Strand
YDL096C	0.658633028474055	0.0210086272685597	1.54647489099573	2.44124389808691	OPI6	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps verified gene PMT1/YDL095W; YDL096C is not essential 	IV	286998	287324	-1
YLR077W	-0.117523668158289	0.02101028054068	780.830962276315	719.745364927203	FMP25	Mitochondrial inner membrane protein required for an early step in assembly of respiratory complex III (cytochrome bc1 complex); mRNA is targeted to mitochondria 	XII	283872	285623	1
YGL258W	-0.191634015311995	0.0210294394608856	39.399113271989	34.498392641505	VEL1	Protein of unknown function; highly induced in zinc-depleted conditions and has increased expression in NAP1 deletion mutants 	VII	11110	11730	1
YPL254W	0.116420186954245	0.0210619058836884	400.025849079928	433.644681288038	HFI1	Adaptor protein required for structural integrity of the SAGA complex, a histone acetyltransferase-coactivator complex that is involved in global regulation of gene expression through acetylation and transcription functions 	XVI	69485	70951	1
YLR143W	0.109619698116216	0.0211032561392226	364.715287765453	393.507292608045	YLR143W	Putative protein of unknown function; green fluorescent protein (GFP)-tagged protein localizes to the cytoplasm; YLR143W is not an essential gene 	XII	427329	429386	1
YBR152W	0.119956528217363	0.0212026648952654	136.170592393215	147.976871047435	SPP381	mRNA splicing factor, component of U4/U6.U5 tri-snRNP; interacts genetically and physically with Prp38p 	II	546376	547251	1
YJL187C	-0.131388789983695	0.0213164082060273	547.840612877623	500.152285422431	SWE1	Protein kinase that regulates the G2/M transition by inhibition of Cdc28p kinase activity; localizes to the nucleus and to the daughter side of the mother-bud neck; homolog of S. pombe Wee1p; potential Cdc28p substrate 	X	76803	79262	-1
YBR288C	0.104533006117254	0.0214518408418036	455.187677891525	489.39335411276	APM3	Mu3-like subunit of the clathrin associated protein complex (AP-3); functions in transport of alkaline phosphatase to the vacuole via the alternate pathway 	II	778012	779463	-1
YBR236C	-0.128341209924454	0.0215154184198909	574.767500608815	525.844880078539	ABD1	Methyltransferase, catalyzes the transfer of a methyl group from S-adenosylmethionine to the GpppN terminus of capped mRNA 	II	690383	691693	-1
YHR042W	-0.139990077967457	0.0215485675713227	4985.73324447009	4524.67954071293	NCP1	NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p 	VIII	190543	192618	1
YOR261C	-0.118098167914113	0.0216102497314932	2021.72167341502	1862.81735714253	RPN8	Essential, non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit, Rpn11p 	XV	815915	816931	-1
YEL030C-A	0.914620041887314	0.0217981324750361	0.75799304925605	1.42887188323451	YEL030C-A	Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching 	V	94583	94897	-1
YGR196C	-0.123207821486625	0.0218294171430124	716.17106311845	657.548088189666	FYV8	Protein of unknown function, required for survival upon exposure to K1 killer toxin 	VII	889733	892186	-1
YER168C	0.11946840996235	0.021871815592704	388.173961012118	421.686768546051	CCA1	ATP (CTP):tRNA-specific tRNA nucleotidyltransferase; different forms targeted to the nucleus, cytosol, and mitochondrion are generated via the use of multiple transcriptional and translational start sites 	V	521029	522669	-1
YDR296W	0.138318256944081	0.0220331670071657	889.295966128149	978.778152096295	MHR1	Protein involved in homologous recombination in mitochondria; required for recombination-dependent mtDNA partitioning; involved in stimulation of mitochondrial DNA replication in response to oxidative stress 	IV	1055212	1055892	1
YBR126W-B	-0.164857572333949	0.0222713146596733	88.3306164125916	78.7923741783565	YBR126W-B	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the dubious ORF YBR126W-A; Identified by SAGE 	II	490927	491070	1
YCR101C	0.215345928337779	0.0223865483682716	20.7825622705809	24.1281861232489	YCR101C	Putative protein of unknown function; localizes to the membrane fraction; YCR101C is not an essential gene 	III	302482	303030	-1
YPL070W	-0.117650699283888	0.0229076190803754	980.07272411908	903.320597769912	MUK1	Cytoplasmic protein of unknown function containing a Vps9 domain; computational analysis of large-scale protein-protein interaction data suggests a possible role in transcriptional regulation 	XVI	420948	422786	1
tA(AGC)K2	-1.25707633304397	0.0229391415304329	0.969383632084535	0.405581371386088	tA(AGC)K2	Alanine tRNA (tRNA-Ala), predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon AGC (converted to IGC in the mature tRNA), decodes GCU and GCC codons into alanine, one of 16 nuclear tRNAs for alanine 	XI	517988	518060	1
YKL085W	0.215523020751742	0.0229719179781765	2716.04600021436	3153.6683173882	MDH1	Mitochondrial malate dehydrogenase, catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated 	XI	279123	280127	1
YAL037C-A	0.559568824229789	0.0230561998070686	23.0940841859937	34.0367234000499	YAL037C-A	Putative protein of unknown function 	I	73426	73518	-1
YIL118W	-0.114114858248068	0.0231737746473764	1002.4606926989	926.222565130634	RHO3	Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins involved in the establishment of cell polarity; GTPase activity positively regulated by the GTPase activating protein (GAP) Rgd1p 	IX	139752	140447	1
YNL218W	-0.126328113594896	0.0231752267021207	310.17555012988	284.170511946597	MGS1	Protein with DNA-dependent ATPase and ssDNA annealing activities involved in maintenance of genome; interacts functionally with DNA polymerase delta; homolog of human Werner helicase interacting protein (WHIP) 	XIV	238238	240001	1
YER040W	-0.121940447195643	0.0232411827222692	511.310658445477	469.869346775644	GLN3	Transcriptional activator of genes regulated by nitrogen catabolite repression (NCR), localization and activity regulated by quality of nitrogen source 	V	229795	231987	1
YPL038W-A	-0.443696121086642	0.0232705756033976	6.45231790740691	4.74405718778835	YPL038W-A	Putative protein of unknown function; identified by fungal homology and RT-PCR 	XVI	480182	480373	1
YPR039W	0.649151416852114	0.023332985814359	1.36887414711096	2.14673071225125	YPR039W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified non essential genes ERV2/YPR037C and TIP41/YPR040W 	XVI	647012	647347	1
YAR062W	0.304017963783004	0.0234342506150534	9.08430552587551	11.2152835585868	YAR062W	Pseudogene with similarity to Flo1p, which is a lectin-like protein involved in flocculation 	I	218549	219145	1
YOR202W	0.279902703879295	0.0234658318102341	837.624436211664	1016.97071813373	HIS3	Imidazoleglycerol-phosphate dehydratase, catalyzes the sixth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu, Co, and Ni salts; transcription is regulated by general amino acid control via Gcn4p 	XV	721946	722608	1
YCR108C	-1.36759382808269	0.0235709184194718	0.866321707799719	0.335731764285965	YCR108C	Putative protein of unknown function; identified by fungal homology and RT-PCR 	III	315997	316188	-1
YPL089C	0.105494998511949	0.0236464488332793	1625.60261613004	1748.92646043004	RLM1	MADS-box transcription factor, component of the protein kinase C-mediated MAP kinase pathway involved in the maintenance of cell integrity; phosphorylated and activated by the MAP-kinase Slt2p 	XVI	379120	381150	-1
YBR264C	-0.125293391137713	0.023706755639383	540.59606211881	495.627971943869	YPT10	Rab family GTP-binding protein that contains the PEST signal sequence specific for proteolytic enzymes; may be involved in vesicular transport; overexpression leads to accumulation of Golgi-like cisternae with budding vesicles 	II	737770	738369	-1
YEL013W	0.127862389412169	0.023777134998741	778.791756779442	850.965122542706	VAC8	Phosphorylated and palmitoylated vacuolar membrane protein that interacts with Atg13p, required for the cytoplasm-to-vacuole targeting (Cvt) pathway; interacts with Nvj1p to form nucleus-vacuole junctions 	V	128825	130561	1
YCL028W	0.137103726467734	0.0237777652100357	1578.22685246497	1735.56851316596	RNQ1	[PIN(+)] prion, an infectious protein conformation that is generally an ordered protein aggregate 	III	70150	71367	1
YLR312W-A	0.134812093609051	0.0237777652100357	310.563951862171	340.983628847343	MRPL15	Mitochondrial ribosomal protein of the large subunit 	XII	759480	760241	1
YPL051W	-0.124052597803722	0.0237777652100357	321.226461963732	294.759466209474	ARL3	GTPase of the Ras superfamily required to recruit Arl1p to the Golgi; similar to ADP-ribosylation factor 	XVI	459963	460559	1
YNL285W	-0.253748846458199	0.0238248046597091	15.2273354723328	12.7713821909508	YNL285W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XIV	96173	96544	1
YBR130C	0.11084423317178	0.0238715995037355	657.147505656453	709.627280337724	SHE3	Protein that acts as an adaptor between Myo4p and the She2p-mRNA complex; part of the mRNA localization machinery that restricts accumulation of certain proteins to the bud; also required for cortical ER inheritance 	II	495592	496869	-1
YOR055W	0.435242720621051	0.0238728890222094	5.09370047973002	6.8873875030261	YOR055W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XV	429478	429912	1
YBL099W	-0.0967893575326852	0.0240281140800616	4099.15320318123	3833.16620205754	ATP1	Alpha subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated 	II	37053	38690	1
YER045C	0.126255252889146	0.0240364339702445	599.185373243501	653.985051394664	ACA1	Basic leucine zipper (bZIP) transcription factor of the ATF/CREB family, may regulate transcription of genes involved in utilization of non-optimal carbon sources 	V	240032	241501	-1
YOR366W	-1.12930267641612	0.0240702596951796	1.07443010778192	0.49116135621601	YOR366W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YOR365C 	XV	1025256	1025609	1
YDR122W	-0.10913407938343	0.0240750784302307	1976.71301743949	1832.69835836862	KIN1	Serine/threonine protein kinase involved in regulation of exocytosis; localizes to the cytoplasmic face of the plasma membrane; closely related to Kin2p 	IV	694700	697894	1
YLR262C	-0.124531808547931	0.0240750784302307	307.272564269857	281.86164027423	YPT6	Rab family GTPase, Ras-like GTP binding protein involved in the secretory pathway, required for fusion of endosome-derived vesicles with the late Golgi, maturation of the vacuolar carboxypeptidase Y; has similarity to the human GTPase, Rab6 	XII	668244	668891	-1
YDR090C	-0.127887591396688	0.0242948284631989	528.503879841283	483.671144905977	YDR090C	Putative protein of unknown function 	IV	625066	625998	-1
YPR003C	0.127861492738767	0.024322830047155	499.183839983957	545.444619628387	YPR003C	Putative sulfate permease; physically interacts with Hsp82p; green fluorescent protein (GFP)-fusion protein localizes to the ER; YPR003C is not an essential gene 	XVI	561504	563768	-1
YDL106C	-0.108232619733386	0.0243293270049766	695.58676867268	645.31245485221	PHO2	Homeobox transcription factor; regulatory targets include genes involved in phosphate metabolism; binds cooperatively with Pho4p to the PHO5 promoter; phosphorylation of Pho2p facilitates interaction with Pho4p 	IV	270222	271901	-1
YJR032W	0.116737887869711	0.0243533642821278	271.722355212995	294.623223023192	CPR7	Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; binds to Hsp82p and contributes to chaperone activity 	X	491081	492262	1
YNR037C	0.210713320613036	0.0244230273926316	462.925384069078	535.725138196164	RSM19	Mitochondrial ribosomal protein of the small subunit, has similarity to E. coli S19 ribosomal protein 	XIV	695052	695327	-1
YPL210C	0.112251662401402	0.0244605257489005	888.846367519844	960.766428488081	SRP72	Core component of the signal recognition particle (SRP) ribonucleoprotein (RNP) complex that functions in targeting nascent secretory proteins to the endoplasmic reticulum (ER) membrane 	XVI	154290	156212	-1
YEL053W-A	0.421436333885074	0.024741944807501	4.14609550578334	5.55270088877848	YEL053W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YEL054C 	V	52908	53255	1
YER165C-A	0.484404524197286	0.0249355593068417	3.17741616724959	4.44523159819521	YER165C-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene DNF1/YER166W 	V	512627	512983	-1
YLR274W	-0.12626970892042	0.0250669658916519	643.413471173144	589.493715584855	MCM5	Component of the hexameric MCM complex, which is important for priming origins of DNA replication in G1 and becomes an active ATP-dependent helicase that promotes DNA melting and elongation when activated by Cdc7p-Dbf4p in S-phase 	XII	691555	693882	1
YDL020C	0.128378430887595	0.0250950775814705	1082.52865305356	1183.27355576961	RPN4	Transcription factor that stimulates expression of proteasome genes; Rpn4p levels are in turn regulated by the 26S proteasome in a negative feedback control mechanism; RPN4 is transcriptionally regulated by various stress responses 	IV	415113	416708	-1
